"id","snippet_title","snippet_description","snippet_country","snippet_defaultLanguage","contentDetails_relatedPlaylists_likes","contentDetails_relatedPlaylists_favorites","contentDetails_relatedPlaylists_uploads","statistics_viewCount","statistics_subscriberCount","statistics_videoCount","topicDetails_topicsIds","topicDetails_topicCategories","youtube_playlist","Music","Action-adventure game","Gaming","Sports","Entertainment","TV shows","Music of Asia","Country","Movies","Hobby","Action game","Society","Hip hop music","Lifestyle","Music of Latin America","Electronic music","Soul music","Casual game","Pop music"
"UCJrDMFOdv1I2k8n9oK_V21w","Tips Official","The Official Channel of Tips Music brings you videos from the best of Bollywood & Indipop Albums","IN",NA,NA,"","UUJrDMFOdv1I2k8n9oK_V21w",19462873583,40200000,3008,"/m/04rlf /m/028sqc","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Music_of_Asia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCj0O6W8yDuLg3iraAXKgCrQ","Você Sabia?","O Canal Voce Sabia reune as melhores curiosidades, historias e fatos interessantes do mundo. Lukas Marques e Daniel Molo
CONTATO COMERCIAL: contato@projetovs.com

Se ainda nao é inscrito, se inscreva 
e descubra coisas que você sabia ou não. 16/01/19","BR",NA,NA,"FLj0O6W8yDuLg3iraAXKgCrQ","UUj0O6W8yDuLg3iraAXKgCrQ",6237616318,4e+07,1182,"/m/02jjt /m/01k8wb","https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Knowledge",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UC4rlAVgAK0SGk-yTfe48Qpw","BRIGHT SIDE","<U+0001F525>  New Bright Side merch store with worldwide shipping! <U+0001F525> http://bit.ly/3jRbVPn
You can shop from ANYWHERE in the world. <U+0001F30F>

Whether you’re into recent discoveries, space exploration, true stories, fitness, fun tests, and riddles, or useful tips for self-improvement, psychology, gadgets, or just your day-to-day routine, there’s something for everyone!

You can expect all that and more coming at you in 3 top-quality videos every single day. If you’ve got a thirst for knowledge that never quits, then join a community of tens of millions and growing! We have a good time, so take your shoes off, kick back, and make yourself at home here on the Bright Side of life!

For brand partnership enquires: brands@thesoul-publishing.com",NA,NA,NA,"","UU4rlAVgAK0SGk-yTfe48Qpw",8217577136,39800000,3780,"/m/02vxn /m/019_rr /m/02jjt","https://en.wikipedia.org/wiki/Film https://en.wikipedia.org/wiki/Lifestyle_(sociology) https://en.wikipedia.org/wiki/Entertainment",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"UCXazgXDIYyWH-yXLAkcrFxw","elrubiusOMG","Bienvenidos a mi canal! Esto es una descripción. Y en la descripción se supone que tengo que poner algo sobre lo que trata mi canal...

PUES BIEN. Mi canal es de Gayplays de Minecr... Wait. No. Mi canal es de Gayplays en general, pero nunca juego a nada predefinido. Algun día os encontrareis con juegos de terror, otro con juegos divertidos, otro juegos indie, etc. pero no solo subo Gayplays! Soy mas conocido por mis montajes ""random"" de GTA V, Skyrim (Que llevo eones sin subir), Garrys Mod, Juegos en 1 minuto y mucho mas!

A veces también me da por trollear y hago montajes de los mejores momentos en Chatroulette, Trollefono, cámaras ocultas, etc. 

A veces también me pongo tierno y os enseño mi lado mas sessy y personal en los Meet The Rubius y los Epic Vlogs.

Mejor me callo y empiezas a descubrir tu de que va el canal. Por que esto de la descripción ya esta pareciendo mas bien la teletienda donde te intento vender la moto. COMPRA MI MOTO.",NA,NA,NA,"","UUXazgXDIYyWH-yXLAkcrFxw",9146314083,39800000,832,"/m/02ntfj /m/0bzvm2 /m/025zzc /m/02jjt /m/0403l3g","https://en.wikipedia.org/wiki/Action-adventure_game https://en.wikipedia.org/wiki/Video_game_culture https://en.wikipedia.org/wiki/Action_game https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Role-playing_video_game",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCiGm_E4ZwYSHV3bcW1pnSeQ","Billie Eilish","","US",NA,NA,"","UUiGm_E4ZwYSHV3bcW1pnSeQ",8793435326,39600000,34,"/m/04rlf /m/05rwpb /m/064t9","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Independent_music https://en.wikipedia.org/wiki/Pop_music",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCJrOtniJ0-NWz37R30urifQ","Alan Walker","When I was a kid, I had a fascination for programming and graphic design. Music kind of just happened spontaneously a few years back. I found a track on Youtube I liked a lot – it inspired me and it made me start exploring producing myself. Everything started online with people, or rather nicknames, from around the world helping each other out. Now music is a big part of my life.","NO",NA,NA,"","UUJrOtniJ0-NWz37R30urifQ",9893192021,3.9e+07,251,"/m/02lkt /m/06cqb /m/064t9 /m/04rlf","https://en.wikipedia.org/wiki/Electronic_music https://en.wikipedia.org/wiki/Reggae https://en.wikipedia.org/wiki/Pop_music https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"UC55IWqFLDH1Xp7iu1_xknRA","Colors TV","Welcome to the official main channel of Colors TV!

Show some love people by subscribing to our channel: http://www.youtube.com/user/colorstv?sub_confirmation=1
Follow us on Google+: https://plus.google.com/108336806150063826507
Follow us on Facebook: https://www.facebook.com/ColorsTV
Follow us on Twitter: https://twitter.com/ColorsTV","IN",NA,NA,"","UU55IWqFLDH1Xp7iu1_xknRA",31290114744,37900000,52282,"/m/02jjt /m/0f2f9 /m/02vxn","https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Television_program https://en.wikipedia.org/wiki/Film",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UC2xskkQVFEpLcGFnNSLQY0A","RihannaVEVO","Rihanna on Vevo - Official Music Videos, Live Performances, Interviews and more...","US","en",NA,"FL2xskkQVFEpLcGFnNSLQY0A","UU2xskkQVFEpLcGFnNSLQY0A",16495599850,25500000,106,"/m/064t9 /m/0gywn /m/06j6l /m/02lkt /m/04rlf","https://en.wikipedia.org/wiki/Pop_music https://en.wikipedia.org/wiki/Soul_music https://en.wikipedia.org/wiki/Rhythm_and_blues https://en.wikipedia.org/wiki/Electronic_music https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UCKAqou7V9FAWXpZd9xtOg3Q","Little Baby Bum - Nursery Rhymes & Kids Songs","Little Baby Bum is a fun and educational show for kids featuring classic and new nursery rhymes and loved by babies and their parents all around the world. Sing along with 6-year old Mia her family and friends in a world where animals can dance, buses are friends and rainy days are never boring.

Developed for kids but also loved by parents alike, Little Baby Bum supports social skills, strengthens the bond with parents through song, stimulates vocabulary and memory.

New week new fun and exciting song to learn along with other favorites like The Wheels on the Bus, Jhonny Jhonny, Rain Rain Go Away, ABC Song, Ice Cream Song, Wash Your Hands, Five Little Ducks and many others.

Check our other channels:
Go Buster: https://www.youtube.com/channel/UCnEHS4Wa8WOxvQiKX4Vd-5g?view_as=subscriber
Play Time with Twinkle: https://www.youtube.com/channel/UCYmgUdthtWRCB88nqbLRDtw?view_as=subscriber
Digley & Dazey: https://www.youtube.com/channel/UCueFVVtA

© El Bebe Productions Limited","US",NA,NA,"","UUKAqou7V9FAWXpZd9xtOg3Q",32598811549,3.6e+07,1440,"/m/04rlf /m/02jjt /m/02vxn","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Film",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCb2HGwORFBo94DmRx4oLzow","One Direction","#10YearsOf1D Listen to your favourite 1D songs here…
https://1D.lnk.to/10YearsOf1DPlaylistsAY",NA,NA,NA,"FLb2HGwORFBo94DmRx4oLzow","UUb2HGwORFBo94DmRx4oLzow",11300532702,35300000,157,"/m/04rlf /m/064t9 /m/02jjt","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Pop_music https://en.wikipedia.org/wiki/Entertainment",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UClZkHt2kNIgyrTTPnSQV3SA","Get Movies","<U+041F><U+043E> <U+0432><U+0441><U+0435><U+043C> <U+0432><U+043E><U+043F><U+0440><U+043E><U+0441><U+0430><U+043C> <U+0441><U+043E><U+0442><U+0440><U+0443><U+0434><U+043D><U+0438><U+0447><U+0435><U+0441><U+0442><U+0432><U+0430> <U+0438> <U+0440><U+0430><U+0437><U+043C><U+0435><U+0449><U+0435><U+043D><U+0438><U+044F> <U+0440><U+0435><U+043A><U+043B><U+0430><U+043C><U+044B> <U+043E><U+0431><U+0440><U+0430><U+0449><U+0430><U+0439><U+0442><U+0435><U+0441><U+044C> partnership@xmediadigital.ru
For all partnership and advertising requests please contact us by e-mail partnership@xmediadigital.ru

GetMovies - <U+041F><U+0435><U+0440><U+0432><U+044B><U+0439> <U+0441><U+0435><U+043C><U+0435><U+0439><U+043D><U+044B><U+0439> <U+043A><U+0430><U+043D><U+0430><U+043B>! <U+0422><U+0443><U+0442> <U+0432><U+044B> <U+043D><U+0430><U+0439><U+0434><U+0435><U+0442><U+0435> <U+043C><U+0443><U+043B><U+044C><U+0442><U+0444><U+0438><U+043B><U+044C><U+043C><U+044B> <U+043D><U+0430> <U+043B><U+044E><U+0431><U+043E><U+0439> <U+0432><U+043A><U+0443><U+0441> - <U+0434><U+043B><U+044F> <U+043C><U+0430><U+043B><U+044B><U+0448><U+0435><U+0439>, <U+0434><U+043B><U+044F> <U+0434><U+0435><U+0442><U+0435><U+0439> <U+043F><U+043E><U+0441><U+0442><U+0430><U+0440><U+0448><U+0435>, <U+043E><U+0431><U+0443><U+0447><U+0430><U+044E><U+0449><U+0438><U+0435> <U+043C><U+0443><U+043B><U+044C><U+0442><U+0444><U+0438><U+043B><U+044C><U+043C><U+044B>, <U+043E><U+0442><U+0435><U+0447><U+0435><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+044B><U+0435> <U+0438> <U+0437><U+0430><U+0440><U+0443><U+0431><U+0435><U+0436><U+043D><U+044B><U+0435> <U+043C><U+0443><U+043B><U+044C><U+0442><U+0441><U+0435><U+0440><U+0438><U+0430><U+043B><U+044B>, <U+0430> <U+0442><U+0430><U+043A><U+0436><U+0435> <U+043C><U+0443><U+043B><U+044C><U+0442><U+0444><U+0438><U+043B><U+044C><U+043C><U+044B> <U+0434><U+043B><U+044F> <U+0432><U+0437><U+0440><U+043E><U+0441><U+043B><U+044B><U+0445>. <U+041E><U+0433><U+0440><U+043E><U+043C><U+043D><U+043E><U+0435> <U+043A><U+043E><U+043B><U+0438><U+0447><U+0435><U+0441><U+0442><U+0432><U+043E> <U+043F><U+043E><U+0437><U+043D><U+0430><U+0432><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+044B><U+0445> <U+043F><U+0435><U+0440><U+0435><U+0434><U+0430><U+0447> <U+043E> <U+043F><U+0440><U+0438><U+0440><U+043E><U+0434><U+0435>, <U+043E> <U+0441><U+043F><U+043E><U+0440><U+0442><U+0435>, <U+043E><U+0431> <U+0438><U+0441><U+043A><U+0443><U+0441><U+0441><U+0442><U+0432><U+0435> <U+0438> <U+0438><U+0441><U+0442><U+043E><U+0440><U+0438><U+0438>, <U+0440><U+0430><U+0437><U+0432><U+043B><U+0435><U+043A><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+044B><U+0445>, <U+043A><U+043E><U+043C><U+0435><U+0434><U+0438><U+0439><U+043D><U+044B><U+0445> <U+0438> <U+043F><U+0430><U+0440><U+043E><U+0434><U+0438><U+0439><U+043D><U+044B><U+0445> <U+0448><U+043E><U+0443>. <U+0418> <U+043A><U+043E><U+043D><U+0435><U+0447><U+043D><U+043E> <U+0436><U+0435> <U+043A><U+0438><U+043D><U+043E>!  - <U+0434><U+043E><U+043A><U+0443><U+043C><U+0435><U+043D><U+0442><U+0430><U+043B><U+044C><U+043D><U+043E><U+0435> <U+0438> <U+0445><U+0443><U+0434><U+043E><U+0436><U+0435><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+043E><U+0435>, <U+0441><U+043E><U+0432><U+0440><U+0435><U+043C><U+0435><U+043D><U+043D><U+043E><U+0435> <U+0438> <U+043A><U+043B><U+0430><U+0441><U+0441><U+0438><U+043A><U+0430>, <U+043F><U+043E><U+043F><U+0443><U+043B><U+044F><U+0440><U+043D><U+043E><U+0435> <U+0438> <U+043E><U+0441><U+043E><U+0431><U+0435><U+043D><U+043D><U+043E><U+0435> <U+0434><U+043B><U+044F> <U+0446><U+0435><U+043D><U+0438><U+0442><U+0435><U+043B><U+0435><U+0439> <U+043A><U+0438><U+043D><U+043E><U+0438><U+0441><U+043A><U+0443><U+0441><U+0441><U+0442><U+0432><U+0430>...
<U+041C><U+044B> <U+0440><U+0430><U+0441><U+0442><U+0435><U+043C>, <U+043C><U+044B> <U+043E><U+0431><U+043D><U+043E><U+0432><U+043B><U+044F><U+0435><U+043C><U+0441><U+044F>, <U+043C><U+044B> <U+043F><U+0440><U+0435><U+0434><U+043B><U+0430><U+0433><U+0430><U+0435><U+043C> <U+0441><U+0430><U+043C><U+043E><U+0435> <U+043B><U+0443><U+0447><U+0448><U+0435><U+0435>. <U+041F><U+0440><U+0438><U+0441><U+043E><U+0435><U+0434><U+0438><U+043D><U+044F><U+0439><U+0442><U+0435><U+0441><U+044C> <U+043A> <U+043D><U+0430><U+043C> <U+0432><U+0441><U+0435><U+0439> <U+0441><U+0432><U+043E><U+0435><U+0439> <U+0434><U+0440><U+0443><U+0436><U+043D><U+043E><U+0439> <U+0441><U+0435><U+043C><U+044C><U+0435><U+0439>. <U+0421> <U+043D><U+0430><U+043C><U+0438> <U+0438><U+043D><U+0442><U+0435><U+0440><U+0435><U+0441><U+043D><U+043E>!","RU","ru",NA,"FLlZkHt2kNIgyrTTPnSQV3SA","UUlZkHt2kNIgyrTTPnSQV3SA",25489273297,35100000,2967,"/m/02vxn /m/02jjt /m/04rlf","https://en.wikipedia.org/wiki/Film https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"UC_gV70G_Y51LTa3qhu8KiEA","LUCCAS NETO - LUCCAS TOON","Aqui você pode viver o seu sonho.
Use a imaginação e a criatividade para viver um mundo de magia e fantasia!

ASSESSORIA: Assessoria@luccasneto.com.br
LICENCIAMENTO: Licenciamento@luccasneto.com.br
PUBLICIDADE: publicidade@luccasneto.com.br

Todos os episódios são LIVRES para todas as idades.","BR",NA,NA,"","UU_gV70G_Y51LTa3qhu8KiEA",15473284057,34300000,1318,"/m/02jjt","https://en.wikipedia.org/wiki/Entertainment",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCRv76wLBC73jiP7LX4C3l8Q","<U+041C><U+0430><U+0448><U+0430> <U+0438> <U+041C><U+0435><U+0434><U+0432><U+0435><U+0434><U+044C>","«<U+041C><U+0430><U+0448><U+0430> <U+0438> <U+041C><U+0435><U+0434><U+0432><U+0435><U+0434><U+044C>» - <U+044D><U+0442><U+043E> <U+0441><U+0430><U+043C><U+044B><U+0439> <U+043F><U+043E><U+043F><U+0443><U+043B><U+044F><U+0440><U+043D><U+044B><U+0439> <U+0440><U+043E><U+0441><U+0441><U+0438><U+0439><U+0441><U+043A><U+0438><U+0439> <U+043C><U+0443><U+043B><U+044C><U+0442><U+0441><U+0435><U+0440><U+0438><U+0430><U+043B> <U+0434><U+043B><U+044F> <U+0432><U+0441><U+0435><U+0439> <U+0441><U+0435><U+043C><U+044C><U+0438>, <U+0440><U+0430><U+0441><U+0441><U+043A><U+0430><U+0437><U+044B><U+0432><U+0430><U+044E><U+0449><U+0438><U+0439> <U+043E> <U+0434><U+0440><U+0443><U+0436><U+0431><U+0435> <U+0431><U+044B><U+0432><U+0448><U+0435><U+0433><U+043E> <U+0446><U+0438><U+0440><U+043A><U+043E><U+0432><U+043E><U+0433><U+043E> <U+0430><U+0440><U+0442><U+0438><U+0441><U+0442><U+0430> <U+041C><U+0435><U+0434><U+0432><U+0435><U+0434><U+044F> <U+0438> <U+043C><U+0430><U+043B><U+0435><U+043D><U+044C><U+043A><U+043E><U+0439> <U+0432><U+0435><U+0441><U+0435><U+043B><U+043E><U+0439> <U+0445><U+0443><U+043B><U+0438><U+0433><U+0430><U+043D><U+043A><U+0438> <U+041C><U+0430><U+0448><U+0438>, <U+043A><U+043E><U+0442><U+043E><U+0440><U+0430><U+044F> <U+043D><U+0435> <U+0434><U+0430><U+0435><U+0442> <U+0441><U+043A><U+0443><U+0447><U+0430><U+0442><U+044C> <U+043D><U+0435> <U+0442><U+043E><U+043B><U+044C><U+043A><U+043E> <U+0435><U+043C><U+0443>, <U+043D><U+043E> <U+0438> <U+0432><U+0441><U+0435><U+043C> <U+043B><U+0435><U+0441><U+043D><U+044B><U+043C> <U+0436><U+0438><U+0442><U+0435><U+043B><U+044F><U+043C>.

<U+0421><U+043C><U+043E><U+0442><U+0440><U+0438><U+0442><U+0435> <U+0432><U+0441><U+0435> <U+0441><U+0435><U+0440><U+0438><U+0438> <U+041C><U+0430><U+0448><U+0430> <U+0438> <U+041C><U+0435><U+0434><U+0432><U+0435><U+0434><U+044C>, <U+041C><U+0430><U+0448><U+0438><U+043D><U+044B> <U+0421><U+043A><U+0430><U+0437><U+043A><U+0438>, <U+041C><U+0430><U+0448><U+043A><U+0438><U+043D><U+044B> <U+0421><U+0442><U+0440><U+0430><U+0448><U+0438><U+043B><U+043A><U+0438> <U+043E><U+043D><U+043B><U+0430><U+0439><U+043D> <U+043D><U+0430> <U+043D><U+0430><U+0448><U+0435><U+043C> <U+043A><U+0430><U+043D><U+0430><U+043B><U+0435> YouTube!","RU",NA,NA,"FLRv76wLBC73jiP7LX4C3l8Q","UURv76wLBC73jiP7LX4C3l8Q",27915909523,33800000,930,"/m/02jjt /m/02vxn","https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Film",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCstEtN0pgOmCf02EdXsGChw","ABS-CBN Entertainment","Watch your favorite entertainment shows from the leading television network!

Subscribe to ABS-CBN Entertainment channel! - https://bit.ly/ABS-CBNEntertainment

Visit our official websites!
https://entertainment.abs-cbn.com/tv/home
https://www.push.com.ph

Facebook: 
https://www.facebook.com/ABSCBNnetwork

Twitter: 
https://twitter.com/ABSCBN

Instagram: 
https://instagram.com/abscbn","PH",NA,NA,"","UUstEtN0pgOmCf02EdXsGChw",40905157585,33400000,153359,"/m/02jjt /m/0f2f9 /m/02vxn","https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Television_program https://en.wikipedia.org/wiki/Film",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UC9TO_oo4c_LrOiKNaY6aysA","Daddy Yankee","Icono y rey urbano, este es el canal oficial de música de Daddy Yankee en YouTube.

Daddy Yankee es la estrella de reggaetón, hip hop, pop, urbano y latino detrás de éxitos legendarios como Que Tire Pa' 'Lante, Con Calma, Dura, Gasolina, Despacito, Shaky Shaky y más. También es responsable de los álbumes que definen el género como Barrio Fino.

Suscríbete ahora al canal, dale a la <U+0001F514> y no te pierdas los estrenos oficiales de videos musicales, resúmenes de giras, entrevistas y mucho más.

Contacta a info@nevarezpr.com para más información.

","US","es",NA,"","UU9TO_oo4c_LrOiKNaY6aysA",17246424816,33400000,366,"/m/04rlf /m/0g293 /m/0glt670","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Music_of_Latin_America https://en.wikipedia.org/wiki/Hip_hop_music",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCjIA3wwhi0QjSOXAZwOXbPA","Ozuna","This is the official YouTube Channel of OZUNA. Singer, songwriter and actor from Puerto Rico and the Dominican Republic. Hits include ""Si Tu Marido No Te Quiere"" ""Síguelo Bailando"" ""Vaina Loca"" ""Unica"" and ""Taki Taki"". In 2018 OZUNA was the #1 YouTube channel globally on the platform. He currently holds the Guinness Award record for Artist with the most videos to reach one billion views on YouTube, 7 videos in total. 

Este es el canal oficial de música de OZUNA en YouTube. Cantante, compositor y actor de Puerto Rico y República Dominicana. Sus exitos incluyen 'Si Tu Marido No Te Quiere', 'Síguelo Bailando', 'Vaina Loca', 'Unica' y 'Taki Taki'. En el 2018, OZUNA fue el canal número 1 de YouTube a nivel mundial en la plataforma. Actualmente tiene el récord del Premio Guinness para artista para Artista con la mayor cantidad de vídeos para alcanzar mil millones de visitas en YouTube, 7 en total.

Info: info@auramusic.com  Booking: booking@auramusic.com","PR",NA,NA,"","UUjIA3wwhi0QjSOXAZwOXbPA",18030739345,32900000,125,"/m/04rlf /m/0g293 /m/0glt670 /m/02lkt","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Music_of_Latin_America https://en.wikipedia.org/wiki/Hip_hop_music https://en.wikipedia.org/wiki/Electronic_music",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCM8mI1daMcwOI3jVkGWyi1A","badbunnypr","bad bunny siendo Benito. Pero no soy bad bunny","PR",NA,NA,"","UUM8mI1daMcwOI3jVkGWyi1A",4652883,20900,214,"/m/04rlf /m/0g293","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Music_of_Latin_America",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCGnjeahCJW1AF34HBmQTJ-Q","shakiraVEVO","Shakira on Vevo - Official Music Videos, Live Performances, Interviews and more...",NA,"en",NA,"FLGnjeahCJW1AF34HBmQTJ-Q","UUGnjeahCJW1AF34HBmQTJ-Q",19625837978,18600000,170,"/m/064t9 /m/0g293 /m/04rlf","https://en.wikipedia.org/wiki/Pop_music https://en.wikipedia.org/wiki/Music_of_Latin_America https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UCnAcxgRZ065f_eXK1o85c1w","XXXTENTACION - Topic","Jahseh Dwayne Ricardo Onfroy, known professionally as XXXTentacion, was an American rapper, singer, and songwriter. Though a controversial figure due to his widely publicized legal troubles, XXXTentacion gained a cult following among his young fanbase during his short career with his depression and alienation-themed music. Critics and fans often credited him for his musical versatility, with his music exploring emo, trap, lo-fi, indie rock, nu metal, hip hop, R&B and punk rock. He was considered a significant figure in the emo-rap and soundcloud rap genres which garnered mainstream attention during the mid-late 2010s.
Born in Plantation, Florida, XXXTentacion spent most of his childhood in Lauderhill. He began writing music after being released from a juvenile detention center and soon started his music career on SoundCloud in 2013, employing styles and techniques that were unconventional in rap music, such as distortion and heavy guitar-backed instrumentals, drawing inspiration from third-wave emo and grunge.",NA,NA,NA,"","UUnAcxgRZ065f_eXK1o85c1w",2173831688,119000,339,"/m/0glt670 /m/04rlf","https://en.wikipedia.org/wiki/Hip_hop_music https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"UCoyI4ollCkDDGUz7Oy3Z-Dg","Spøtlight !","Traducción de música variada y sin sentido

DIVIÉRTETE","US",NA,NA,"","UUoyI4ollCkDDGUz7Oy3Z-Dg",1011956,2650,44,"/m/04rlf /m/02lkt /m/05rwpb","https://en.wikipedia.org/wiki/Music https://en.wikipedia.org/wiki/Electronic_music https://en.wikipedia.org/wiki/Independent_music",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCt-k6JwNWHMXDBGm9IYHdsg","J Balvin","Tu Veneno out now: https://jbalvin.lnk.to/TuVeneno

Canal Oficial de J Balvin 

management@jbalvinelnegocio.com","CO",NA,NA,"FLt-k6JwNWHMXDBGm9IYHdsg","UUt-k6JwNWHMXDBGm9IYHdsg",17693359196,30400000,74,"/m/0g293 /m/04rlf","https://en.wikipedia.org/wiki/Music_of_Latin_America https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"UCgFXm4TI8htWmCyJ6cVPG_A","Toys and Colors","We bring toys and colors to kids with fun and educational videos","US",NA,NA,"","UUgFXm4TI8htWmCyJ6cVPG_A",27679263661,30300000,573,"/m/02jjt /m/03glg /m/019_rr","https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Hobby https://en.wikipedia.org/wiki/Lifestyle_(sociology)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCQZfFRohQ7UX-0CdXl-6pwQ","Kimberly Loaiza","Hola ""Linduras"" mi nombre es Kimberly Loiza y creo contenido en internet por que me gusta entretener a mis seguidores. Acostumbre a subir contenido muy RANDOM pero te aseguro que este canal será divertido para tí.

Si quieres ser parte de esta nueva familia te invito a que te suscribas y bienvenido si lo harás.

Contacto: marcaskim@gmail.com <U+0001F4E9>","MX",NA,NA,"","UUQZfFRohQ7UX-0CdXl-6pwQ",2694056863,30100000,162,"/m/019_rr /m/07c1v","https://en.wikipedia.org/wiki/Lifestyle_(sociology) https://en.wikipedia.org/wiki/Technology",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UCwHE1kM1CPJd_pI9FQ0-4dg","shfa","<U+0646><U+062D><U+0628><U+0643><U+0645>  I love you 
( <U+0644><U+0644><U+062A><U+0648><U+0627><U+0635><U+0644> - to contact )  
shfaworld@gmail.com  
","AE",NA,NA,"","UUwHE1kM1CPJd_pI9FQ0-4dg",15511211478,3e+07,650,"/m/019_rr /m/02jjt /m/03glg","https://en.wikipedia.org/wiki/Lifestyle_(sociology) https://en.wikipedia.org/wiki/Entertainment https://en.wikipedia.org/wiki/Hobby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"UC_aEa8K-EOJ3D6gOs7HcyNg","NoCopyrightSounds","NoCopyrightSounds is a copyright free / stream safe record label, providing free to use music to the content creator community. We work with artists from around the world in electronic music, representing genres from House to Dubstep via Trap, Drum & Bass, Electro Pop and more. 

NCS Music is free to use for independent Creators and their UGC (User Generated Content) on YouTube & Twitch - always remember to credit the Artist, track and NCS and link back to our original NCS upload.

View our usage policy and some frequently asked questions here: http://ncs.io/UsagePolicy

Grab our new apparel range here: http://ncs.io/Store","GB",NA,NA,"","UU_aEa8K-EOJ3D6gOs7HcyNg",9536731999,29900000,900,"/m/02lkt /m/04rlf","https://en.wikipedia.org/wiki/Electronic_music https://en.wikipedia.org/wiki/Music",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"UCBOmfqgTZi7yDp4-3Lr_3lA","Shemaroo Movies","Your one-stop destination for authentic Indian content now with the biggest cashback offer! Get upto 100% Paytm cashback on purchasing any pack worth Rs.129 or more! Hurry & subscribe now:
https://shemaroo.com/ShemarooMovies/

Shemaroo Entertainment brings to you its exclusive Movies channel, 'shemaroo movies' solely for full-length premium Bollywood films. 

Celebrating the golden jubilee, Shemaroo Entertainment Ltd is among few entertainment companies that has hallmarked several pioneering efforts with its innovative and out- of-the- box thinking. Founded in 1962, Shemaroo Entertainment Ltd is an established media content house in the country, active in Content Acquisition, Value Addition to Content and Content Distribution with a large content library of over 2900 titles.


Subscribe and be a part of the magical world of Bollywood.
https://www.youtube.com/user/shemaroomovies","IN",NA,NA,"FLBOmfqgTZi7yDp4-3Lr_3lA","UUBOmfqgTZi7yDp4-3Lr_3lA",3803695305,14600000,1006,"/m/02vxn /m/02jjt","https://en.wikipedia.org/wiki/Film https://en.wikipedia.org/wiki/Entertainment",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
